Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
3,Gestão do Turismo e da Hospitalidade,3095-L061,,127.5,
3,Serviço Social (regime pós-laboral),3101-8014,,125.5,
3,Educação Social,3101-9084,,126.5,
3,Serviço Social,3101-9238,,136.5,
3,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,,128.0,
3,Relações Humanas e Comunicação Organizacional,3101-9797,,130.0,
3,Desporto e Bem-Estar,3101-9851,,137.5,
3,Comunicação e Media,3101-L099,,147.5,
3,Administração Pública,3102-9002,151.9,95.0,-56.9
3,Engenharia Civil,3102-9089,,123.5,
3,Engenharia e Gestão Industrial,3102-9104,,126.0,
3,Engenharia Informática,3102-9119,,147.5,
3,Engenharia Mecânica,3102-9123,116.0,95.0,-21.0
3,Gestão,3102-9147,138.5,95.0,-43.5
3,Marketing,3102-9205,131.9,95.0,-36.9
3,Solicitadoria,3102-9242,141.1,141.5,0.4
3,Engenharia da Energia e do Ambiente,3102-9648,114.8,134.5,19.7
3,Engenharia Automóvel,3102-9741,,123.0,
3,Engenharia Informática (regime pós-laboral),3102-9885,,137.8,
3,Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,,95.0,
3,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,,156.5,
3,Design de Produto - Cerâmica e Vidro,3103-8525,,161.5,
3,Artes Plásticas,3103-9007,,188.0,
3,Teatro,3103-9243,,161.5,
3,Som e Imagem,3103-9457,,140.0,
3,Design Gráfico e Multimédia,3103-9729,,172.0,
3,Programação e Produção Cultural,3103-L127,131.1,95.0,-36.1
3,Design de Espaços,3103-L257,,144.0,
3,Gestão de Eventos,3105-8514,106.0,126.2,20.2
3,Biologia Marinha,3105-9013,132.6,139.0,6.4
3,Biotecnologia,3105-9016,129.1,137.5,8.4
3,Engenharia Alimentar,3105-9087,,103.0,
3,Gestão Turística e Hoteleira,3105-9178,125.4,116.5,-8.9
3,Marketing Turístico,3105-9207,159.3,122.0,-37.3
3,Turismo,3105-9254,151.7,121.5,-30.2
3,Animação Turística,3105-9848,116.4,96.0,-20.4
3,Gestão da Restauração e Catering,3105-L131,114.4,121.5,7.1
3,Artes Visuais e Tecnologias,3112-8307,,154.0,
3,Animação Sociocultural,3112-9005,,131.5,
3,Educação Básica,3112-9853,,148.8,
3,Mediação Artística e Cultural,3112-L134,,138.0,
3,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,,153.2,
3,Publicidade e Marketing (regime pós-laboral),3113-8439,,159.0,
3,Audiovisual e Multimédia,3113-9010,,164.5,
3,Jornalismo,3113-9191,,185.0,
3,Publicidade e Marketing,3113-9222,,189.0,
3,Relações Públicas e Comunicação Empresarial,3113-9231,,178.5,
3,Solicitadoria (regime pós-laboral),3117-8015,,143.0,
3,Contabilidade e Administração,3117-9058,,184.5,
3,Gestão,3117-9147,,155.5,
3,Solicitadoria,3117-9242,,182.0,
3,Finanças Empresariais,3117-9476,,160.5,
3,Contabilidade e Administração (regime pós-laboral),3117-9870,,144.5,
3,Finanças Empresariais (regime pós-laboral),3117-9889,,145.5,
3,Gestão (regime pós-laboral),3117-9991,,151.5,
3,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,,146.5,
3,Engenharia Civil,3118-9089,122.5,111.0,-11.5
3,Engenharia Eletrotécnica,3118-9109,128.8,115.5,-13.3
3,Engenharia Informática e de Computadores,3118-9121,,150.5,
3,Engenharia Química e Biológica,3118-9126,143.4,138.0,-5.4
3,Engenharia Biomédica,3118-9455,151.9,155.0,3.1
3,Engenharia Informática e Multimédia,3118-L052,,138.5,
3,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,148.2,143.5,-4.7
3,"Engenharia Informática, Redes e Telecomunicações",3118-L119,,141.0,
3,Engenharia Física Aplicada,3118-L213,,131.0,
3,Serviço Social (regime pós-laboral),3121-8014,119.3,95.0,-24.3
3,Educação Social,3121-9084,,108.0,
3,Serviço Social,3121-9238,125.2,104.5,-20.7
3,Turismo,3121-9254,,95.0,
3,Jornalismo e Comunicação,3121-9773,144.3,132.5,-11.8
3,Educação Básica,3121-9853,118.2,95.0,-23.2
3,Línguas e Culturas Estrangeiras,3131-8002,,195.0,
3,Artes Visuais e Tecnologias Artísticas,3131-8264,,193.0,
3,Educação Social,3131-9084,157.9,171.0,13.1
3,Desporto,3131-9563,167.3,185.5,18.2
3,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,142.0,145.8,3.8
3,Educação Básica,3131-9853,,192.0,
3,Educação Social (regime pós-laboral),3131-9879,,134.0,
3,Gestão do Património Cultural,3131-L246,139.8,136.5,-3.3
3,Tecnologias para a Educação STEAM,3131-L272,,116.2,
3,Marketing (regime pós-laboral),3134-8005,155.8,152.0,-3.8
3,Assessoria e Tradução,3134-9009,160.4,181.5,21.1
3,Ciências e Tecnologias da Documentação e Informação,3134-9043,145.3,152.0,6.7
3,Comunicação Empresarial,3134-9053,175.2,186.5,11.3
3,Contabilidade e Administração,3134-9058,149.7,183.2,33.5
3,Marketing,3134-9205,161.7,192.0,30.3
3,Recursos Humanos,3134-9227,159.1,186.0,26.9
3,Comércio Internacional,3134-9716,158.4,196.5,38.1
3,Assessoria e Tradução (regime pós-laboral),3134-9829,153.2,150.2,-3.0
3,Comércio Internacional (regime pós-laboral),3134-9866,148.3,146.5,-1.8
3,Comunicação Empresarial (regime pós-laboral),3134-9867,,158.8,
3,Contabilidade e Administração (regime pós-laboral),3134-9870,138.7,130.0,-8.7
3,Criatividade e Inovação Empresarial,3134-L070,157.8,155.0,-2.8
3,Engenharia de Sistemas,3135-8316,,133.5,
3,Engenharia Civil,3135-9089,123.7,95.0,-28.7
3,Engenharia de Telecomunicações e Informática,3135-9098,140.4,141.0,0.6
3,Engenharia e Gestão Industrial,3135-9104,,200.0,
3,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,129.0,95.0,-34.0
3,Engenharia Eletrotécnica e de Computadores,3135-9112,122.0,130.5,8.5
3,Engenharia Geotécnica e Geoambiente,3135-9117,132.5,139.0,6.5
3,Engenharia Informática,3135-9119,170.9,175.5,4.6
3,Engenharia Mecânica,3135-9123,150.7,169.0,18.3
3,Engenharia Química,3135-9125,,164.0,
3,Engenharia Biomédica,3135-9455,,200.0,
3,Engenharia Mecânica Automóvel,3135-9936,147.5,149.5,2.0
3,Biorrecursos,3135-L089,132.7,151.5,18.8
3,Solicitadoria (regime pós-laboral),3138-8015,,136.0,
3,Ciências Empresariais (regime pós-laboral),3138-8097,,145.2,
3,Sistemas de Informação para Gestão,3138-8288,142.8,121.5,-21.3
3,Segurança Informática em Redes de Computadores,3138-8398,144.3,142.5,-1.8
3,Ciências Empresariais,3138-9045,152.2,184.8,32.6
3,Engenharia Informática,3138-9119,144.1,153.0,8.9
3,Solicitadoria,3138-9242,,184.5,
3,Gestão Industrial e Logística,3138-L030,145.5,164.5,19.0
3,Segurança do Trabalho e Ambiente,3138-L091,108.3,137.0,28.7
3,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,136.5,124.5,-12.0
3,Gestão e Administração Hoteleira,3139-9164,135.8,172.5,36.7
3,Gestão das Atividades Turísticas,3139-9921,139.9,147.0,7.1
3,Gestão da Restauração e Catering,3139-L131,128.8,121.5,-7.3
3,Agronomia (regime pós-laboral),3141-8419,,100.5,
3,Agronomia,3141-9003,,117.0,
3,Qualidade Alimentar e Nutrição Humana,3141-L080,,113.5,
3,Biologia e Biotecnologia Alimentar,3141-L259,,120.0,
3,Educação Social,3142-9084,,129.5,
3,Educação Ambiental e Turismo de Natureza,3142-L130,123.2,114.0,-9.2
3,Produção Multimédia em Educação,3142-L179,,96.5,
3,Informática,3143-9185,117.3,121.5,4.2
3,Contabilidade e Fiscalidade,3143-9498,,96.0,
3,Gestão de Empresas (regime pós-laboral),3143-9994,,121.0,
3,Desporto de Natureza e Turismo Ativo,3145-9730,137.4,125.5,-11.9
3,Gestão das Organizações Desportivas,3145-9763,,139.0,
3,Treino Desportivo,3145-9808,128.2,128.2,0.0
3,Atividade Física e Estilos de Vida Saudáveis,3145-L008,138.0,126.0,-12.0
3,"Desporto, Condição Física e Saúde",3145-L034,131.4,131.0,-0.4
3,Animação Sociocultural,3151-9005,,134.0,
3,Desporto,3151-9563,,137.5,
3,Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,152.0,135.8,-16.2
3,Tecnologias de Energia,3152-8515,129.1,95.0,-34.1
3,"Engenharia de Automação, Controlo e Instrumentação",3152-9092,,95.8,
3,Engenharia Informática,3152-9119,,144.5,
3,Tecnologia e Gestão Industrial (regime noturno),3152-9862,142.3,95.0,-47.3
3,Tecnologia Biomédica,3152-L069,147.7,141.5,-6.2
3,Tecnologias do Ambiente e do Mar,3152-L124,128.6,95.0,-33.6
3,Gestão de Recursos Humanos (regime pós-laboral),3153-8111,,132.5,
3,Gestão de Recursos Humanos,3153-9157,,146.0,
3,Marketing,3153-9205,,153.0,
3,Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,,124.5,
3,Biotecnologia,3154-9016,,193.5,
3,Engenharia Civil,3154-9089,,100.0,
3,Engenharia Civil (regime noturno),3154-9090,,101.0,
3,Bioinformática,3154-9687,,119.5,
3,Tecnologias do Petróleo,3154-L100,124.2,100.5,-23.7
3,Enfermagem,3155-9500,,169.5,
3,Fisioterapia,3155-9504,,185.5,
3,Terapia da Fala,3155-9890,,141.5,
3,Biotecnologia,3161-9016,126.5,95.0,-31.5
3,Enfermagem Veterinária,3161-9085,,152.0,
3,Engenharia do Ambiente e Geoinformática,3161-L164,,97.5,
3,Educação Social Gerontológica,3162-9473,128.2,121.0,-7.2
3,Educação Básica,3162-9853,139.9,139.5,-0.4
3,Artes Plásticas e Tecnologias Artísticas,3162-L122,130.8,95.0,-35.8
3,Engenharia da Computação Gráfica e Multimédia,3163-8407,132.2,95.0,-37.2
3,Engenharia Alimentar,3163-9087,,101.0,
3,Gestão,3163-9147,,149.0,
3,Gestão (regime noturno),3163-9148,123.0,97.0,-26.0
3,Engenharia Civil e do Ambiente,3163-9743,132.5,95.0,-37.5
3,Engenharia Mecatrónica,3163-9751,,133.0,
3,Engenharia de Redes e Sistemas de Computadores,3163-L153,,124.5,
3,Gestão da Distribuição e Logística,3164-8464,112.9,119.5,6.6
3,Organização e Gestão Empresariais,3164-8516,128.2,95.0,-33.2
3,Contabilidade e Fiscalidade,3164-9498,118.5,95.0,-23.5
3,Marketing e Comunicação Empresarial,3164-9664,137.0,152.0,15.0
3,Desporto e Lazer,3165-9731,,133.5,
3,Comunicação Social,3181-9054,130.8,131.5,0.7
3,Educação Social,3181-9084,135.0,132.0,-3.0
3,Artes Plásticas e Multimédia,3181-9347,130.5,95.0,-35.5
3,Desporto e Atividade Física,3181-9850,142.3,136.2,-6.1
3,Publicidade e Relações Públicas,3181-9930,130.7,129.5,-1.2
3,Gestão Industrial,3182-8296,117.6,95.0,-22.6
3,Tecnologia e Design de Mobiliário,3182-8517,139.3,95.0,-44.3
3,Contabilidade,3182-9056,139.3,95.0,-44.3
3,Engenharia Mecânica,3182-9123,,131.5,
3,Gestão de Empresas,3182-9152,130.8,142.0,11.2
3,Marketing,3182-9205,141.6,142.5,0.9
3,Turismo,3182-9254,122.5,125.0,2.5
3,Tecnologias e Design de Multimédia,3182-9491,126.7,95.0,-31.7
3,Gestão de Empresas (regime pós-laboral),3182-9994,123.3,95.0,-28.3
3,Enfermagem Veterinária,3185-9085,,154.5,
3,Engenharia Informática e Telecomunicações,3186-9122,119.1,123.8,4.7
3,"Gestão Turística, Cultural e Patrimonial",3186-9179,,117.0,
3,Gestão Comercial,3186-L021,116.8,95.0,-21.8
3,Secretariado de Administração,3186-L116,132.3,118.5,-13.8
3,Contabilidade,3241-9056,,120.2,
3,Gestão de Empresas,3241-9152,,108.5,
3,Turismo e Gestão do Património Cultural,3241-L207,119.7,98.0,-21.7
3,Engenharia Eletrotécnica e de Computadores,3242-9112,,95.5,
3,Conservação e Restauro,3242-9380,,131.5,
3,Design e Tecnologia das Artes Gráficas,3242-9644,131.0,95.0,-36.0
3,Fotografia,3242-9645,142.0,105.5,-36.5
3,Tecnologia Química,3242-L142,,117.5,
3,Gestão da Edificação e Obras,3242-L186,,123.5,
3,Engenharia Mecânica,3243-9123,,99.0,
3,Computação e Logística,3243-L211,,134.5,
3,Design,3331-9069,,120.5,
3,Multimédia,3331-9213,,196.0,
3,Fotografia,3331-9645,153.0,164.5,11.5
3,Tecnologias e Sistemas de Informação para a Web,3331-L071,131.8,150.5,18.7
3,Desenho,5402-8399,,200.0,
3,Artes Plásticas,5402-9007,,200.0,
3,Design de Comunicação,5402-9070,,162.0,
3,Serviço Social (regime pós-laboral),6800-8014,173.0,140.5,-32.5
3,Finanças e Contabilidade,6800-8029,,164.5,
3,Sociologia (regime pós-laboral),6800-8109,,137.0,
3,Informática e Gestão de Empresas (regime pós-laboral),6800-8366,148.5,149.0,0.5
3,Ciência Política,6800-9019,152.5,187.5,35.0
3,Economia,6800-9081,159.5,174.5,15.0
3,Engenharia de Telecomunicações e Informática,6800-9098,,138.5,
3,Engenharia Informática,6800-9119,170.5,165.0,-5.5
3,Gestão,6800-9147,169.0,200.0,31.0
3,Gestão de Marketing,6800-9156,,172.0,
3,Gestão de Recursos Humanos,6800-9157,,193.0,
3,Informática e Gestão de Empresas,6800-9189,,157.2,
3,Psicologia,6800-9219,178.5,200.0,21.5
3,Sociologia,6800-9240,152.5,155.5,3.0
3,Arquitetura,6800-9257,,163.5,
3,Antropologia,6800-9448,139.5,138.5,-1.0
3,História Moderna e Contemporânea,6800-9927,138.5,153.0,14.5
3,Gestão Industrial e Logística,6800-L030,,161.5,
3,Ciência de Dados,6800-L188,163.6,163.5,-0.1
3,Ciência de Dados (regime pós-laboral),6800-L189,,154.5,
3,"Política, Economia e Sociedade",6810-L274,149.4,149.0,-0.4
3,Tecnologias Digitais e Inteligência Artificial,6810-L277,150.8,95.0,-55.8
3,Desenvolvimento de Software e Aplicações,6810-L278,152.4,146.0,-6.4
3,Tecnologias Digitais e Gestão,6810-L280,,158.5,
3,Tecnologias Digitais Educativas,6810-L281,137.2,95.0,-42.2
3,Tecnologias Digitais e Saúde,6810-L282,,137.0,
3,Enfermagem,7001-9500,,166.0,
3,Enfermagem,7002-9500,,183.5,
3,Enfermagem,7003-9500,155.0,191.5,36.5
3,Terapia Ocupacional,7005-8138,,136.5,
3,Enfermagem,7005-9500,,150.5,
3,Enfermagem,7010-9500,165.0,193.0,28.0
3,Dietética e Nutrição,7015-8149,126.6,131.0,4.4
3,Enfermagem,7015-9500,,153.0,
3,Enfermagem (entrada no 2.º semestre),7015-9501,,136.0,
3,Fisioterapia,7015-9504,,180.5,
3,Farmácia,7015-9549,122.7,137.5,14.8
3,Gerontologia,7015-9833,122.7,109.5,-13.2
3,Ciências Biomédicas Laboratoriais,7015-L068,,154.5,
3,Enfermagem,7020-9500,,150.5,
3,Fisioterapia,7020-9504,,163.0,
3,Imagem Médica e Radioterapia,7020-L066,,142.5,
3,Fisiologia Clínica,7020-L067,,150.5,
3,Ciências Biomédicas Laboratoriais,7020-L068,,187.5,
3,Enfermagem,7030-9500,140.6,147.0,6.4
3,Dietética e Nutrição,7035-8149,132.0,140.5,8.5
3,Enfermagem,7035-9500,,172.0,
3,Fisioterapia,7035-9504,159.7,188.0,28.3
3,Farmácia,7035-9549,124.2,142.5,18.3
3,Imagem Médica e Radioterapia,7035-L066,132.1,142.0,9.9
3,Ciências Biomédicas Laboratoriais,7035-L068,141.6,190.5,48.9
3,Enfermagem,7040-9500,,144.0,
3,Farmácia,7040-9549,127.6,135.5,7.9
3,Terapia Ocupacional,7045-8138,,142.5,
3,Enfermagem,7045-9500,,147.0,
3,Fisioterapia,7045-9504,,150.0,
3,Terapia da Fala,7045-9890,,138.0,
3,Enfermagem,7055-9500,139.6,145.5,5.9
3,Higiene Oral,7055-9556,122.6,137.5,14.9
3,Enfermagem,7065-9500,,162.5,
3,Enfermagem,7075-9500,,157.5,
3,Enfermagem,7080-9500,149.6,157.0,7.4
3,Enfermagem,7085-9500,140.0,145.5,5.5
3,Enfermagem,7092-9500,,137.5,
3,Enfermagem,7093-9500,,144.0,
3,Engenharia Informática e de Computadores,7105-9121,,128.0,
3,Engenharia de Máquinas Marítimas,7105-9745,138.6,115.5,-23.1
3,Pilotagem,7105-9789,153.0,157.5,4.5
3,Gestão de Transportes e Logística,7105-9924,149.8,134.0,-15.8
3,Engenharia Eletrotécnica Marítima,7105-L118,,200.0,
3,Produção Alimentar em Restauração (regime pós-laboral),7110-8011,129.0,113.5,-15.5
3,Direção e Gestão Hoteleira,7110-9076,,153.5,
3,Gestão do Lazer e Animação Turística,7110-9163,,145.5,
3,Gestão Turística,7110-9177,139.6,151.0,11.4
3,Informação Turística,7110-9183,,124.0,
3,Produção Alimentar em Restauração,7110-9217,123.2,131.0,7.8
3,Direção e Gestão Hoteleira (regime pós-laboral),7110-9875,136.4,130.5,-5.9
3,Gestão do Lazer e Animação Turística (regime pós-laboral),7110-9995,134.0,135.5,1.5
3,Gestão Turística (regime pós-laboral),7110-9996,,131.0,
3,Audiologia,7210-8141,131.1,138.5,7.4
3,Dietética e Nutrição,7210-8149,136.7,145.5,8.8
3,Fisioterapia,7210-9504,161.8,187.0,25.2
3,Farmácia,7210-9549,130.8,153.0,22.2
3,Saúde Ambiental,7210-9861,133.2,95.0,-38.2
3,Imagem Médica e Radioterapia,7210-L066,141.3,156.5,15.2
3,Fisiologia Clínica,7210-L067,147.4,181.5,34.1
3,Ciências Biomédicas Laboratoriais,7210-L068,158.9,191.0,32.1
3,Dietética e Nutrição,7220-8149,156.9,184.0,27.1
3,Ortoprotesia,7220-8152,135.0,152.5,17.5
3,Fisioterapia,7220-9504,163.9,189.0,25.1
3,Farmácia,7220-9549,142.9,178.5,35.6
3,Saúde Ambiental,7220-9861,135.8,152.5,16.7
3,Imagem Médica e Radioterapia,7220-L066,142.3,166.0,23.7
3,Fisiologia Clínica,7220-L067,155.2,182.5,27.3
3,Ciências Biomédicas Laboratoriais,7220-L068,,192.0,
3,Ortóptica e Ciências da Visão,7220-L161,138.4,158.0,19.6
3,Terapia Ocupacional,7230-8138,134.5,145.0,10.5
3,Audiologia,7230-8141,139.0,143.0,4.0
3,Ortóptica,7230-8143,146.0,142.5,-3.5
3,Fisioterapia,7230-9504,160.5,169.0,8.5
3,Farmácia,7230-9549,145.0,147.5,2.5
3,Saúde Ambiental,7230-9861,130.5,95.0,-35.5
3,Terapia da Fala,7230-9890,157.0,145.0,-12.0
3,Imagem Médica e Radioterapia,7230-L066,,152.5,
3,Fisiologia Clínica,7230-L067,148.5,165.5,17.0
3,Ciências Biomédicas Laboratoriais,7230-L068,159.0,200.0,41.0
3,Biotecnologia Medicinal,7230-L101,,200.0,
3,Osteopatia,7230-L136,130.8,149.0,18.2
